proteinAccession	N_experiment	fold change	metric	P-value	BH adjusted P-value	LogFC	LogMetric	Gene	Description
Q8IUR0	1	0.64080967796229	0.64080967796229	0.0369768734505773	0.221059408093522	-0.642032158372377	-0.642032158372377	TRAPPC5 	TPPC5_HUMAN Trafficking protein particle complex subunit 5 OS=Homo sapiens OX=9606 GN=TRAPPC5 PE=1 SV=1
Q8IVD9	4	39.951394850714	39.951394850714	0.97169775958835	0.986026368961988	5.32017396873093	5.32017396873093	NUDCD3 	NUDC3_HUMAN NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3
Q8IVH4	6	36.1626054539484	40.6829311356919	0.33109482842618	0.576686260019346	5.17642672009835	5.34635172154066	MMAA 	MMAA_HUMAN Methylmalonic aciduria type A protein, mitochondrial OS=Homo sapiens OX=9606 GN=MMAA PE=1 SV=1
Q8IVS2	3	0.988021592963632	0.988021592963632	0.16418200194964	0.415442148018853	-0.0173855229952866	-0.0173855229952866	MCAT 	FABD_HUMAN Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Homo sapiens OX=9606 GN=MCAT PE=1 SV=2
Q8IWE2	4	0.918027352903389	0.918027352903389	0.0453026714552022	0.242051028641421	-0.123390955071615	-0.123390955071615	FAM114A1 	NXP20_HUMAN Protein NOXP20 OS=Homo sapiens OX=9606 GN=FAM114A1 PE=1 SV=2
Q8IWJ2	2	0.863033488102081	0.863033488102081	0.0865869566585288	0.320226305660392	-0.212511553812857	-0.212511553812857	GCC2 	GCC2_HUMAN GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=GCC2 PE=1 SV=4
Q8IWV7	3	0.858597019668081	0.858597019668081	0.0152699097379062	0.140514242079483	-0.219946929925458	-0.219946929925458	UBR1 	UBR1_HUMAN E3 ubiquitin-protein ligase UBR1 OS=Homo sapiens OX=9606 GN=UBR1 PE=1 SV=1
Q8IWZ2	2	0.719014493013135	0.719014493013135	0.0485202903379178	0.247927326980918	-0.475907243850818	-0.475907243850818	NA	NA
Q8IY21	2	0.795107082860167	0.795107082860167	0.0681937902053441	0.290050613687899	-0.330778923159735	-0.330778923159735	DDX60 	DDX60_HUMAN Probable ATP-dependent RNA helicase DDX60 OS=Homo sapiens OX=9606 GN=DDX60 PE=1 SV=3
Q8IYB7	4	1.05253302504098	1.05253302504098	0.319803992418928	0.566749523330971	0.0738655010497388	0.0738655010497388	DIS3L2 	DI3L2_HUMAN DIS3-like exonuclease 2 OS=Homo sapiens OX=9606 GN=DIS3L2 PE=1 SV=4
Q8IYG6	1	0.826106934731314	0.826106934731314	0.268216352689529	0.51981277845904	-0.275599552684305	-0.275599552684305	LRRC56 	LRC56_HUMAN Leucine-rich repeat-containing protein 56 OS=Homo sapiens OX=9606 GN=LRRC56 PE=1 SV=1
Q8IZ21-3	2	0.938158496723314	0.938158496723314	0.188823593678158	0.439809080999649	-0.0920964161552359	-0.0920964161552359	PHACTR4 	PHAR4_HUMAN Phosphatase and actin regulator 4 OS=Homo sapiens OX=9606 GN=PHACTR4 PE=1 SV=1
Q8N0U8	4	1.32787882513071	1.32787882513071	0.421491753622477	0.647543508945754	0.409123500329987	0.409123500329987	VKORC1L1 	VKORL_HUMAN Vitamin K epoxide reductase complex subunit 1-like protein 1 OS=Homo sapiens OX=9606 GN=VKORC1L1 PE=1 SV=2
Q8N1B4	2	1.29036729393824	1.29036729393824	0.754532846870326	0.865545833219068	0.367781777060096	0.367781777060096	VPS52 	VPS52_HUMAN Vacuolar protein sorting-associated protein 52 homolog OS=Homo sapiens OX=9606 GN=VPS52 PE=1 SV=1
Q8N1F7	8	1.51403203694627	1.51403203694627	0.362172081737849	0.60323900275778	0.598395733100727	0.598395733100727	NUP93 	NUP93_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2
Q8N1Q1	2	1.00367050434551	1.00367050434551	0.286489196263762	0.535668850892582	0.0052857237044209	0.0052857237044209	CA13 	CAH13_HUMAN Carbonic anhydrase 13 OS=Homo sapiens OX=9606 GN=CA13 PE=1 SV=1
Q8N201	4	1.49926863859827	1.49926863859827	0.140569351138471	0.38710072294809	0.584258908202162	0.584258908202162	INTS1 	INT1_HUMAN Integrator complex subunit 1 OS=Homo sapiens OX=9606 GN=INTS1 PE=1 SV=2
Q8N2U0	3	0.784166141582162	0.784166141582162	0.0114480230858698	0.12242809823757	-0.350768743808234	-0.350768743808234	TMEM256 	TM256_HUMAN Transmembrane protein 256 OS=Homo sapiens OX=9606 GN=TMEM256 PE=3 SV=1
Q8N3C0	2	0.975608319905597	0.975608319905597	0.264833247730041	0.517687654208755	-0.0356260335189843	-0.0356260335189843	ASCC3 	ASCC3_HUMAN Activating signal cointegrator 1 complex subunit 3 OS=Homo sapiens OX=9606 GN=ASCC3 PE=1 SV=3
Q8N3D4	1	0.7757946138026	0.7757946138026	0.20382900316456	0.456308846900576	-0.366253335346027	-0.366253335346027	EHBP1L1 	EH1L1_HUMAN EH domain-binding protein 1-like protein 1 OS=Homo sapiens OX=9606 GN=EHBP1L1 PE=1 SV=2
Q8N4P3	2	0.913973051127276	0.913973051127276	0.164482456977541	0.415617378363222	-0.12977646743576	-0.12977646743576	HDDC3 	MESH1_HUMAN Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 OS=Homo sapiens OX=9606 GN=HDDC3 PE=1 SV=3
Q8N4T8	8	1.15331830169415	1.15331830169415	0.855053910449672	0.925261313293188	0.205790734066312	0.205790734066312	CBR4 	CBR4_HUMAN 3-oxoacyl-[acyl-carrier-protein] reductase OS=Homo sapiens OX=9606 GN=CBR4 PE=1 SV=3
Q8N4V1	1	0.796019901725571	0.796019901725571	0.138796557826925	0.384388678571995	-0.329123594065851	-0.329123594065851	MMGT1 	EMC5_HUMAN ER membrane protein complex subunit 5 OS=Homo sapiens OX=9606 GN=MMGT1 PE=1 SV=1
Q8N5M1	3	0.785414291648975	0.785414291648975	0.0107390524142655	0.118036355615824	-0.348474244905066	-0.348474244905066	ATPAF2 	ATPF2_HUMAN ATP synthase mitochondrial F1 complex assembly factor 2 OS=Homo sapiens OX=9606 GN=ATPAF2 PE=1 SV=1
Q8N5M9	1	0.948006667196952	0.948006667196952	0.184657341209383	0.43556841549799	-0.0770308894577566	-0.0770308894577566	JAGN1 	JAGN1_HUMAN Protein jagunal homolog 1 OS=Homo sapiens OX=9606 GN=JAGN1 PE=1 SV=1
Q8N684-3	6	1.38922635617212	1.38922635617212	0.522612852867294	0.717597527353241	0.474281686663423	0.474281686663423	CPSF7 	CPSF7_HUMAN Cleavage and polyadenylation specificity factor subunit 7 OS=Homo sapiens OX=9606 GN=CPSF7 PE=1 SV=1
Q8N6L1	1	0.806122832092734	0.806122832092734	0.182338563083314	0.432678201979183	-0.310928410291279	-0.310928410291279	KRTCAP2 	KTAP2_HUMAN Keratinocyte-associated protein 2 OS=Homo sapiens OX=9606 GN=KRTCAP2 PE=1 SV=2
Q8N766	2	0.861832261303624	0.861832261303624	0.0891619438543996	0.321292038009069	-0.21452099046134	-0.21452099046134	EMC1 	EMC1_HUMAN ER membrane protein complex subunit 1 OS=Homo sapiens OX=9606 GN=EMC1 PE=1 SV=1
Q8N8A2	1	0.767183962415765	0.767183962415765	0.0815896501830246	0.312194585269832	-0.382355533010306	-0.382355533010306	ANKRD44 	ANR44_HUMAN Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B OS=Homo sapiens OX=9606 GN=ANKRD44 PE=1 SV=3
Q8N8S7	2	0.875167775281996	0.875167775281996	0.0565400501976766	0.26576502841018	-0.192368477525591	-0.192368477525591	ENAH 	ENAH_HUMAN Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=2
Q8NB37	2	1.45329442693038	1.45329442693038	0.317843869318127	0.565244251868838	0.539327012153114	0.539327012153114	GATD1 	GALD1_HUMAN Glutamine amidotransferase-like class 1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GATD1 PE=1 SV=1
Q8NBF2	4	1.00278988173928	1.00278988173928	0.238877928118406	0.492296928033082	0.0040193444055424	0.0040193444055424	NHLRC2 	NHLC2_HUMAN NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1
Q8NBJ5	6	1.02327577909151	1.02327577909151	0.127766834571041	0.371187258164518	0.0331950126388041	0.0331950126388041	COLGALT1 	GT251_HUMAN Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1
Q8NBN3-3	1	0.765753637990119	0.765753637990119	0.106900717336627	0.34595089060369	-0.385047779001313	-0.385047779001313	TMEM87A 	TM87A_HUMAN Transmembrane protein 87A OS=Homo sapiens OX=9606 GN=TMEM87A PE=1 SV=3
Q8NBQ5	5	0.983967957579821	0.983967957579821	0.102158585645563	0.341384304633583	-0.0233167591941569	-0.0233167591941569	HSD17B11 	DHB11_HUMAN Estradiol 17-beta-dehydrogenase 11 OS=Homo sapiens OX=9606 GN=HSD17B11 PE=1 SV=3
Q8NCE2	2	0.942256330455836	0.942256330455836	0.258007902363483	0.509974408324449	-0.0858085123614218	-0.0858085123614218	MTMR14 	MTMRE_HUMAN Myotubularin-related protein 14 OS=Homo sapiens OX=9606 GN=MTMR14 PE=1 SV=2
Q8NFF5	4	1.09698649036744	1.09698649036744	0.472962336558267	0.685398393859685	0.133545758740275	0.133545758740275	FLAD1 	FAD1_HUMAN FAD synthase OS=Homo sapiens OX=9606 GN=FLAD1 PE=1 SV=1
Q8NFH3	3	0.913904777421192	0.913904777421192	0.0571795933060371	0.266926403365916	-0.129884240653092	-0.129884240653092	NUP43 	NUP43_HUMAN Nucleoporin Nup43 OS=Homo sapiens OX=9606 GN=NUP43 PE=1 SV=1
Q8NFW8	9	1.15721244366705	1.15721244366705	0.715801229691647	0.842506463680629	0.210653741964855	0.210653741964855	CMAS 	NEUA_HUMAN N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2
Q8NHU6	2	1.1106809030933	1.1106809030933	0.506658546346283	0.70622088439417	0.151444392200617	0.151444392200617	TDRD7 	TDRD7_HUMAN Tudor domain-containing protein 7 OS=Homo sapiens OX=9606 GN=TDRD7 PE=1 SV=2
Q8TAX9-3	1	0.818663285190928	0.818663285190928	0.189261347771873	0.439809080999649	-0.288657899029783	-0.288657899029783	GSDMB 	GSDMB_HUMAN Gasdermin-B OS=Homo sapiens OX=9606 GN=GSDMB PE=1 SV=2
Q8TB37	5	77.9653416236672	83.5342945967863	0.427532286043934	0.650379389127457	6.2847610319426	6.38429670549352	NUBPL 	NUBPL_HUMAN Iron-sulfur protein NUBPL OS=Homo sapiens OX=9606 GN=NUBPL PE=1 SV=3
Q8TC57	2	0.807288441868254	0.807288441868254	0.0273137813273387	0.190025878663056	-0.308843858432172	-0.308843858432172	M1AP 	M1AP_HUMAN Meiosis 1 arrest protein OS=Homo sapiens OX=9606 GN=M1AP PE=1 SV=1
Q8TCT9-5	3	2.30976074438061	2.30976074438061	0.156535768166624	0.405162693484422	1.20774341840658	1.20774341840658	HM13 	HM13_HUMAN Minor histocompatibility antigen H13 OS=Homo sapiens OX=9606 GN=HM13 PE=1 SV=1
Q8TDN6	5	56.4583375834799	60.801286628363	0.323008055919147	0.56931069098667	5.81911474412522	5.92602994804173	BRIX1 	BRX1_HUMAN Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens OX=9606 GN=BRIX1 PE=1 SV=2
Q8TDX7	3	1.02828658620565	1.02828658620565	0.345793370589151	0.589132892680278	0.0402424035168228	0.0402424035168228	NEK7 	NEK7_HUMAN Serine/threonine-protein kinase Nek7 OS=Homo sapiens OX=9606 GN=NEK7 PE=1 SV=1
Q8TDZ2	6	50.6912608194864	53.6730996912209	0.273954118135711	0.523830722415339	5.66366514272477	5.74612730291675	MICAL1 	MICA1_HUMAN [F-actin]-monooxygenase MICAL1 OS=Homo sapiens OX=9606 GN=MICAL1 PE=1 SV=2
Q8TEM1	3	0.787397639471533	0.787397639471533	0.0131156228971589	0.130970045050336	-0.344835707419387	-0.344835707419387	NUP210 	PO210_HUMAN Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3
Q8TEX9	8	1.51231165423515	1.51231165423515	0.811936576742609	0.899767279425426	0.596755477976794	0.596755477976794	IPO4 	IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2
Q8WV22	1	0.996012833148658	0.996012833148658	0.450769877226254	0.669466375145089	-0.00576376403913337	-0.00576376403913337	NSMCE1 	NSE1_HUMAN Non-structural maintenance of chromosomes element 1 homolog OS=Homo sapiens OX=9606 GN=NSMCE1 PE=1 SV=5
Q8WVC6	1	0.804710210357695	0.804710210357695	0.210550172939528	0.464548946299467	-0.313458756814497	-0.313458756814497	DCAKD 	DCAKD_HUMAN Dephospho-CoA kinase domain-containing protein OS=Homo sapiens OX=9606 GN=DCAKD PE=1 SV=1
Q8WWI1	6	1.31326857106425	1.31326857106425	0.59117167655049	0.76569627914906	0.393161985933982	0.393161985933982	LMO7 	LMO7_HUMAN LIM domain only protein 7 OS=Homo sapiens OX=9606 GN=LMO7 PE=1 SV=3
Q8WWI5	5	0.947304128385052	0.947304128385052	0.0570202158156522	0.266926403365916	-0.078100423075929	-0.078100423075929	SLC44A1 	CTL1_HUMAN Choline transporter-like protein 1 OS=Homo sapiens OX=9606 GN=SLC44A1 PE=1 SV=1
Q8WWM7	3	2.44310867629846	2.44310867629846	0.574446654403925	0.753768565853405	1.28871804013797	1.28871804013797	ATXN2L 	ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2
Q8WWM9	9	0.924314093598461	0.924314093598461	0.00769797194618668	0.102115302307642	-0.113544913942362	-0.113544913942362	CYGB 	CYGB_HUMAN Cytoglobin OS=Homo sapiens OX=9606 GN=CYGB PE=1 SV=1
Q8WYQ7	5	1.24996891287351	1.24996891287351	0.502099194134117	0.704675237876988	0.321892215046622	0.321892215046622	NA	NA
Q92466	1	0.826638764184909	0.826638764184909	0.137731170154265	0.384386876224081	-0.274671076219613	-0.274671076219613	DDB2 	DDB2_HUMAN DNA damage-binding protein 2 OS=Homo sapiens OX=9606 GN=DDB2 PE=1 SV=1
Q92506	9	1.26671720699252	1.26671720699252	0.808962887099041	0.897571685633373	0.341094480589959	0.341094480589959	HSD17B8 	DHB8_HUMAN (3R)-3-hydroxyacyl-CoA dehydrogenase OS=Homo sapiens OX=9606 GN=HSD17B8 PE=1 SV=2
Q92538	6	1.0262269762158	1.0262269762158	0.138612421168785	0.384386876224081	0.0373498549659108	0.0373498549659108	GBF1 	GBF1_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=GBF1 PE=1 SV=2
Q92541	1	0.966085431349316	0.966085431349316	0.412376718650438	0.642252645947337	-0.0497773220434488	-0.0497773220434488	RTF1 	RTF1_HUMAN RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens OX=9606 GN=RTF1 PE=1 SV=4
Q92615	1	0.821072876117221	0.821072876117221	0.217012874691598	0.470839105439516	-0.284417817650544	-0.284417817650544	LARP4B 	LAR4B_HUMAN La-related protein 4B OS=Homo sapiens OX=9606 GN=LARP4B PE=1 SV=3
Q92665	5	0.973904380636837	0.973904380636837	0.0554998349314527	0.264892752069464	-0.0381479615457334	-0.0381479615457334	MRPS31 	RT31_HUMAN 28S ribosomal protein S31, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS31 PE=1 SV=3
Q92673	1	0.645734368608513	0.645734368608513	0.245648727399719	0.498252365759325	-0.630987279662833	-0.630987279662833	SORL1 	SORL_HUMAN Sortilin-related receptor OS=Homo sapiens OX=9606 GN=SORL1 PE=1 SV=2
Q92696	3	0.952650854529613	0.952650854529613	0.18558819691872	0.436625371494766	-0.0699805299987951	-0.0699805299987951	RABGGTA 	PGTA_HUMAN Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens OX=9606 GN=RABGGTA PE=1 SV=2
Q92769	2	0.938628527323949	0.938628527323949	0.171172668422742	0.421348182890753	-0.0913737866590905	-0.0913737866590905	HDAC2 	HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2
Q92783	1	0.796956051420653	0.796956051420653	0.179320998936204	0.430474861464083	-0.327427926688781	-0.327427926688781	STAM 	STAM1_HUMAN Signal transducing adapter molecule 1 OS=Homo sapiens OX=9606 GN=STAM PE=1 SV=3
Q92828	1	1.20264908114368	1.20264908114368	0.948318200980895	0.973669680883303	0.266215742473891	0.266215742473891	CORO2A 	COR2A_HUMAN Coronin-2A OS=Homo sapiens OX=9606 GN=CORO2A PE=1 SV=2
Q92888	3	1.01777896780785	1.01777896780785	0.277738522497356	0.527403295120204	0.0254242837407496	0.0254242837407496	ARHGEF1 	ARHG1_HUMAN Rho guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=ARHGEF1 PE=1 SV=2
Q92945	6	1.15322727986847	1.15322727986847	0.807877097347782	0.897077788166377	0.205676869647035	0.205676869647035	KHSRP 	FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4
Q92974	2	0.867724755469043	0.867724755469043	0.0757226339869952	0.303844964654287	-0.204690606241563	-0.204690606241563	ARHGEF2 	ARHG2_HUMAN Rho guanine nucleotide exchange factor 2 OS=Homo sapiens OX=9606 GN=ARHGEF2 PE=1 SV=4
Q93009	4	1.03351702800115	1.03351702800115	0.226206650403446	0.479288588923767	0.0475621584880248	0.0475621584880248	USP7 	UBP7_HUMAN Ubiquitin carboxyl-terminal hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=2
Q93034	8	1.08266816896241	1.08266816896241	0.239728879530455	0.493247818104423	0.114591133667495	0.114591133667495	CUL5 	CUL5_HUMAN Cullin-5 OS=Homo sapiens OX=9606 GN=CUL5 PE=1 SV=4
Q969E2	2	0.651393422413023	0.651393422413023	0.00580475486979739	0.0870850783902542	-0.618398943007435	-0.618398943007435	SCAMP4 	SCAM4_HUMAN Secretory carrier-associated membrane protein 4 OS=Homo sapiens OX=9606 GN=SCAMP4 PE=1 SV=1
Q969L2	1	0.876542649591471	0.876542649591471	0.260201660151239	0.512072337711375	-0.19010380554869	-0.19010380554869	MAL2 	MAL2_HUMAN Protein MAL2 OS=Homo sapiens OX=9606 GN=MAL2 PE=1 SV=1
Q969V3	2	0.918486174932102	0.918486174932102	0.114588144120697	0.355180639365396	-0.122670088855043	-0.122670088855043	NCLN 	NCLN_HUMAN Nicalin OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=2
Q969Z3	1	0.708316056740617	0.708316056740617	0.107541161978288	0.346049556787842	-0.497534847930024	-0.497534847930024	MTARC2 	MARC2_HUMAN Mitochondrial amidoxime reducing component 2 OS=Homo sapiens OX=9606 GN=MTARC2 PE=1 SV=1
Q96AN2	2	2.03715707573972	2.03715707573972	0.505758373668054	0.706042072735712	1.0265572241202	1.0265572241202	NA	NA
Q96BI1	1	0.664605493883003	0.664605493883003	0.0404045853618794	0.230094442887989	-0.589429875939567	-0.589429875939567	SLC22A18 	S22AI_HUMAN Solute carrier family 22 member 18 OS=Homo sapiens OX=9606 GN=SLC22A18 PE=1 SV=3
Q96BJ3	2	1.31424858713388	1.31424858713388	0.821291144600718	0.904990823613968	0.394238183959787	0.394238183959787	AIDA 	AIDA_HUMAN Axin interactor, dorsalization-associated protein OS=Homo sapiens OX=9606 GN=AIDA PE=1 SV=1
Q96BM9	8	50.315112018553	52.502725584577	0.0409201401686818	0.231443784382848	5.65291986986455	5.71432041452869	ARL8A 	ARL8A_HUMAN ADP-ribosylation factor-like protein 8A OS=Homo sapiens OX=9606 GN=ARL8A PE=1 SV=1
Q96BN8	2	0.788285297633413	0.788285297633413	0.0118391357793042	0.124301108820522	-0.343210227910197	-0.343210227910197	OTULIN 	OTUL_HUMAN Ubiquitin thioesterase otulin OS=Homo sapiens OX=9606 GN=OTULIN PE=1 SV=3
Q96BR5	4	1.00255850922261	1.00255850922261	0.202203484685992	0.455235969931444	0.00368643468732736	0.00368643468732736	COA7 	COA7_HUMAN Cytochrome c oxidase assembly factor 7 OS=Homo sapiens OX=9606 GN=COA7 PE=1 SV=2
Q96CD2	2	0.804788467230932	0.804788467230932	0.0105854576446717	0.117161769839889	-0.31331846368522	-0.31331846368522	PPCDC 	COAC_HUMAN Phosphopantothenoylcysteine decarboxylase OS=Homo sapiens OX=9606 GN=PPCDC PE=1 SV=2
Q96CW5	5	20.9418930004867	22.5528078466779	0.74354926419482	0.858619164912873	4.38831995258007	4.49523515649657	TUBGCP3 	GCP3_HUMAN Gamma-tubulin complex component 3 OS=Homo sapiens OX=9606 GN=TUBGCP3 PE=1 SV=2
Q96DI7	2	0.816041397228345	0.816041397228345	0.0335893956343675	0.210966729921806	-0.293285753890167	-0.293285753890167	SNRNP40 	SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1
Q96EE3	8	1.90301614775559	1.90301614775559	0.105749225531822	0.345247807693484	0.928287803434359	0.928287803434359	SEH1L 	SEH1_HUMAN Nucleoporin SEH1 OS=Homo sapiens OX=9606 GN=SEH1L PE=1 SV=3
Q96FV9	4	0.969459750236514	0.969459750236514	0.104231664749928	0.344230917856961	-0.0447470927281569	-0.0447470927281569	THOC1 	THOC1_HUMAN THO complex subunit 1 OS=Homo sapiens OX=9606 GN=THOC1 PE=1 SV=1
Q96GC5	4	1.18812258991132	1.18812258991132	0.645727953322006	0.802564994555763	0.248683700391754	0.248683700391754	MRPL48 	RM48_HUMAN 39S ribosomal protein L48, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL48 PE=1 SV=2
Q96GQ7	7	1.24916302821699	1.24916302821699	0.698181153948034	0.834784680952786	0.320961775305788	0.320961775305788	DDX27 	DDX27_HUMAN Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2
Q96GW9	1	0.744746830451299	0.744746830451299	0.0692822863249191	0.290968414347496	-0.425178016327862	-0.425178016327862	MARS2 	SYMM_HUMAN Methionine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=MARS2 PE=1 SV=2
Q96H79	5	1.37956672287666	1.37956672287666	0.23502844988741	0.489381406404401	0.46421523446241	0.46421523446241	ZC3HAV1L 	ZCCHL_HUMAN Zinc finger CCCH-type antiviral protein 1-like OS=Homo sapiens OX=9606 GN=ZC3HAV1L PE=1 SV=2
Q96I59	4	1.19495231138981	1.19495231138981	0.717105254049995	0.843063759360725	0.256953043733839	0.256953043733839	NARS2 	SYNM_HUMAN Probable asparagine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=NARS2 PE=1 SV=3
Q96IX5	3	0.771999736047185	0.771999736047185	0.00954089620986739	0.111017634339562	-0.373327740662766	-0.373327740662766	ATP5MK 	ATPMK_HUMAN ATP synthase membrane subunit K, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MK PE=1 SV=1
Q96JB2	3	0.960359818899667	0.960359818899667	0.141533162520379	0.388216397220636	-0.0583530518842904	-0.0583530518842904	COG3 	COG3_HUMAN Conserved oligomeric Golgi complex subunit 3 OS=Homo sapiens OX=9606 GN=COG3 PE=1 SV=3
Q96JC1	1	0.728102512348731	0.728102512348731	0.000501918259674084	0.021044003324481	-0.457786507587883	-0.457786507587883	VPS39 	VPS39_HUMAN Vam6/Vps39-like protein OS=Homo sapiens OX=9606 GN=VPS39 PE=1 SV=2
Q96JH7	2	1.06286145829344	1.06286145829344	0.50954831830061	0.708066374706137	0.0879535569264205	0.0879535569264205	VCPIP1 	VCIP1_HUMAN Deubiquitinating protein VCPIP1 OS=Homo sapiens OX=9606 GN=VCPIP1 PE=1 SV=2
Q96JP2	1	0.739897938790506	0.739897938790506	0.0374468441139053	0.222301650634725	-0.43460181516695	-0.43460181516695	MYO15B 	MY15B_HUMAN Unconventional myosin-XVB OS=Homo sapiens OX=9606 GN=MYO15B PE=1 SV=3
Q96K21	2	0.781952453315006	0.781952453315006	0.0321790686185967	0.205718576883835	-0.354847207881695	-0.354847207881695	ZFYVE19 	ANCHR_HUMAN Abscission/NoCut checkpoint regulator OS=Homo sapiens OX=9606 GN=ZFYVE19 PE=1 SV=3
Q96K24	2	1.18639081183986	1.18639081183986	0.617195823145127	0.78308467559577	0.246579329806396	0.246579329806396	NA	Q96K24_HUMAN cDNA FLJ14836 fis, clone OVARC1001702 OS=Homo sapiens OX=9606 PE=2 SV=1
Q96L93	2	1.75242691685005	1.75242691685005	0.536201841895417	0.72483537461338	0.809354279387659	0.809354279387659	KIF16B 	KI16B_HUMAN Kinesin-like protein KIF16B OS=Homo sapiens OX=9606 GN=KIF16B PE=1 SV=2
Q96LD4	3	1.11618981386164	1.11618981386164	0.527768858162768	0.719929504242233	0.158582385797303	0.158582385797303	TRIM47 	TRI47_HUMAN E3 ubiquitin-protein ligase TRIM47 OS=Homo sapiens OX=9606 GN=TRIM47 PE=1 SV=2
Q96LJ7	3	0.775606032140952	0.775606032140952	0.0182303090619764	0.154299581111461	-0.366604071089387	-0.366604071089387	DHRS1 	DHRS1_HUMAN Dehydrogenase/reductase SDR family member 1 OS=Homo sapiens OX=9606 GN=DHRS1 PE=1 SV=1
